 327	   327.00000000     0.00000000    -0.54203054    -2.31334768    -0.43592140     2.34846217 
 328	   328.00000000     0.00000000    -0.30500296    -2.36737313    -0.68000655     2.29474361 
 329	   329.00000000     0.00000000    -0.06257810    -2.39707332    -0.91765888     2.21571643 
 330	   330.00000000     0.00000000     0.18274365    -2.40190821    -1.14625985     2.11213469 
 331	   331.00000000     0.00000000     0.42840783    -2.38159516    -1.36327787     1.98502282 
 332	   332.00000000     0.00000000     0.67183245    -2.33611437    -1.56629617     1.83566578 
 333	   333.00000000     0.00000000     0.91043505    -2.26571154    -1.75303951     1.66559623 
 334	   334.00000000     0.00000000     1.14166006    -2.17089775    -1.92139960     1.47657910 
 335	   335.00000000     0.00000000     1.36300610    -2.05244650    -2.06945870     1.27059344 
 336	   336.00000000     0.00000000     1.57205296    -1.91138801    -2.19551134     1.04981198 
 337	   337.00000000     0.00000000     1.76648801    -1.74900065    -2.29808388     0.81657835 
 338	   338.00000000     0.00000000     1.94413163    -1.56679969    -2.37595152     0.57338254 
 339	   339.00000000     0.00000000     2.10296154    -1.36652347    -2.42815285     0.32283441 
 340	   340.00000000     0.00000000     2.24113567    -1.15011702    -2.45400150     0.06763600 
 341	   341.00000000     0.00000000     2.35701326    -0.91971335    -2.45309490    -0.18944742 
 342	   342.00000000     0.00000000     2.44917413    -0.67761261    -2.42532004    -0.44561713 
 343	   343.00000000     0.00000000     2.51643567    -0.42625921    -2.37085605    -0.69807119 
 344	   344.00000000     0.00000000     2.55786755    -0.16821729    -2.29017369    -0.94403486 
 345	   345.00000000     0.00000000     2.57280381     0.09385536    -2.18403164    -1.18079096 
 346	   346.00000000     0.00000000     2.56085235     0.35723461    -2.05346963    -1.40570961 
 347	   347.00000000     0.00000000     2.52190149     0.61915822    -1.89979852    -1.61627733 
 348	   348.00000000     0.00000000     2.45612368     0.87685477    -1.72458740    -1.81012489 
 349	   349.00000000     0.00000000     2.36397621     1.12757287    -1.52964776    -1.98505379 
 350	   350.00000000     0.00000000     2.24619892     1.36861054    -1.31701502    -2.13906108 
 351	   351.00000000     0.00000000     2.10380886     1.59734421    -1.08892748    -2.27036204 
 352	   352.00000000     0.00000000     1.93809196     1.81125719    -0.84780299    -2.37741072 
 353	   353.00000000     0.00000000     1.75059183     2.00796730    -0.59621357    -2.45891799 
 354	   354.00000000     0.00000000     1.54309563     2.18525324    -0.33685817    -2.51386682 
 355	   355.00000000     0.00000000     1.31761734     2.34107956    -0.07253397    -2.54152472 
 356	   356.00000000     0.00000000     1.07637836     2.47361980     0.19389359    -2.54145323 
 357	   357.00000000     0.00000000     0.82178585     2.58127768     0.45952161    -2.51351410 
 358	   358.00000000     0.00000000     0.55640883     2.66270600     0.72144117    -2.45787241 
 359	   359.00000000     0.00000000     0.28295236     2.71682308     0.97676895    -2.37499631 
 360	   360.00000000     0.00000000     0.00423014     2.74282649     1.22267872    -2.26565349 
 361	   361.00000000     0.00000000    -0.27686443     2.74020400     1.45643248    -2.13090439 
 362	   362.00000000     0.00000000    -0.55738817     2.70874144     1.67541066    -1.97209219 
 363	   363.00000000     0.00000000    -0.83437884     2.64852759     1.87714130    -1.79082963 
 364	   364.00000000     0.00000000    -1.10488639     2.55995581     2.05932774    -1.58898294 
 365	   365.00000000     0.00000000    -1.36600429     2.44372246     2.21987457    -1.36865279 
 366	   366.00000000     0.00000000    -1.61490069     2.30082213     2.35691148    -1.13215269 
 367	   367.00000000     0.00000000    -1.84884905     2.13253965     2.46881491    -0.88198491 
 368	   368.00000000     0.00000000    -2.06525788     1.94043888     2.55422695    -0.62081428 
 369	   369.00000000     0.00000000    -2.26169941     1.72634859     2.61207168    -0.35143996 
 370	   370.00000000     0.00000000    -2.43593660     1.49234526     2.64156830    -0.07676575 
 371	   371.00000000     0.00000000    -2.58594850     1.24073319     2.64224132     0.20023101 
 372	   372.00000000     0.00000000    -2.70995346     0.97402200     2.61392738     0.47653151 
 373	   373.00000000     0.00000000    -2.80642998     0.69490176     2.55677869     0.74910807 
 374	   374.00000000     0.00000000    -2.87413504     0.40621599     2.47126318     1.01495712 
 375	   375.00000000     0.00000000    -2.91211957     0.11093283     2.35816109     1.27113207 
 376	   376.00000000     0.00000000    -2.91974095    -0.18788538     2.21855820     1.51477569 
 377	   377.00000000     0.00000000    -2.89667237    -0.48711377     2.05383570     1.74315180 
 378	   378.00000000     0.00000000    -2.84290887    -0.78359753     1.86565681     1.95367571 
 379	   379.00000000     0.00000000    -2.75877011    -1.07418510     1.65595016     2.14394328 
 380	   380.00000000     0.00000000    -2.64489958    -1.35576158     1.42689036     2.31175809 
 381	   381.00000000     0.00000000    -2.50226052    -1.62528204     1.18087559     2.45515660 
 382	   382.00000000     0.00000000    -2.33212824    -1.87980438     0.92050278     2.57243083 
 383	   383.00000000     0.00000000    -2.13607926    -2.11652132     0.64854042     2.66214845 
 384	   384.00000000     0.00000000    -1.91597697    -2.33279130     0.36789935     2.72316994 
 385	   385.00000000     0.00000000    -1.67395425    -2.52616776     0.08160187     2.75466271 
 386	   386.00000000     0.00000000    -1.41239307    -2.69442671    -0.20725062     2.75611192 
 387	   387.00000000     0.00000000    -1.13390123    -2.83559211    -0.49551091     2.72732793 
 388	   388.00000000     0.00000000    -0.84128653    -2.94795876    -0.78002005     2.66845024 
 389	   389.00000000     0.00000000    -0.53752869    -3.03011262    -1.05764175     2.57994788 
 390	   390.00000000     0.00000000    -0.22574904    -3.08094814    -1.32529664     2.46261622 
 391	   391.00000000     0.00000000     0.09082135    -3.09968241    -1.57999624     2.31757019 
 392	   392.00000000     0.00000000     0.40887506    -3.08586610    -1.81887602     2.14623399 
 393	   393.00000000     0.00000000     0.72506284    -3.03939088    -2.03922741     1.95032743 
 394	   394.00000000     0.00000000     1.03602870    -2.96049325    -2.23852819     1.73184883 
 395	   395.00000000     0.00000000     1.33844549    -2.84975483    -2.41447113     1.49305499 
 396	   396.00000000     0.00000000     1.62905044    -2.70809892    -2.56499043     1.23643801 
 397	   397.00000000     0.00000000     1.90468020    -2.53678339    -2.68828565     0.96469961 
 398	   398.00000000     0.00000000     2.16230523    -2.33739003    -2.78284294     0.68072286 
 399	   399.00000000     0.00000000     2.39906297    -2.11181030    -2.84745325     0.38754187 
 400	   400.00000000     0.00000000     2.61228950    -1.86222772    -2.88122738     0.08830960 
 401	   401.00000000     0.00000000     2.79954942    -1.59109702    -2.88360754    -0.21373579 
 402	   402.00000000     0.00000000     2.95866340    -1.30112021    -2.85437551    -0.51530576 
 403	   403.00000000     0.00000000     3.08773334    -0.99521986    -2.79365700    -0.81309691 
 404	   404.00000000     0.00000000     3.18516472    -0.67650984    -2.70192243    -1.10382690 
 405	   405.00000000     0.00000000     3.24968588    -0.34826373    -2.57998389    -1.38427040 
 406	   406.00000000     0.00000000     3.28036399    -0.01388140    -2.42898836    -1.65129460 
 407	   407.00000000     0.00000000     3.27661764     0.32314614    -2.25040726    -1.90189389 
 408	   408.00000000     0.00000000     3.23822570     0.65927306    -2.04602243    -2.13322347 
 409	   409.00000000     0.00000000     3.16533247     0.99093589    -1.81790858    -2.34263133 
 410	   410.00000000     0.00000000     3.05844896     1.31459123    -1.56841251    -2.52768835 
 411	   411.00000000     0.00000000     2.91845032     1.62675348    -1.30012921    -2.68621618 
 412	   412.00000000     0.00000000     2.74656934     1.92403230    -1.01587508    -2.81631257 
 413	   413.00000000     0.00000000     2.54438613     2.20316935    -0.71865865    -2.91637377 
 414	   414.00000000     0.00000000     2.31381398     2.46107382    -0.41164898    -2.98511396 
 415	   415.00000000     0.00000000     2.05708167     2.69485660    -0.09814207    -3.02158119 
 416	   416.00000000     0.00000000     1.77671215     2.90186243     0.21847423    -3.02516990 
 417	   417.00000000     0.00000000     1.47549804     3.07969993     0.53475659    -2.99562972 
 418	   418.00000000     0.00000000     1.15647405     3.22626896     0.84724338    -2.93307037 
 419	   419.00000000     0.00000000     0.82288655     3.33978515     1.15249228    -2.83796285 
 420	   420.00000000     0.00000000     0.47816078     3.41880126     1.44711797    -2.71113651 
 421	   421.00000000     0.00000000     0.12586575     3.46222507     1.72782934    -2.55377235 
 422	   422.00000000     0.00000000    -0.23032251     3.46933371     1.99146599    -2.36739237 
 423	   423.00000000     0.00000000    -0.58665918     3.43978409     2.23503354    -2.15384515 
 424	   424.00000000     0.00000000    -0.93936994     3.37361944     2.45573729    -1.91528784 
 425	   425.00000000     0.00000000    -1.28469084     3.27127174     2.65101398    -1.65416457 
 426	   426.00000000     0.00000000    -1.61890831     3.13356009     2.81856125    -1.37318173 
 427	   427.00000000     0.00000000    -1.93839903     2.96168487     2.95636437    -1.07528010 
 428	   428.00000000     0.00000000    -2.23966907     2.75721787     3.06272009    -0.76360439 
 429	   429.00000000     0.00000000    -2.51939200     2.52208840     3.13625723    -0.44147023 
 430	   430.00000000     0.00000000    -2.77444550     2.25856541     3.17595376    -0.11232918 
 431	   431.00000000     0.00000000    -3.00194601     1.96923596     3.18115024     0.22026800 
 432	   432.00000000     0.00000000    -3.19928118     1.65698009     3.15155935     0.55270939 
 433	   433.00000000     0.00000000    -3.36413965     1.32494238     3.08727148     0.88136089 
 434	   434.00000000     0.00000000    -3.49453786     0.97650052     2.98875622     1.20260564 
 435	   435.00000000     0.00000000    -3.58884354     0.61523113     2.85685973     1.51288356 
 436	   436.00000000     0.00000000    -3.64579568     0.24487321     2.69279800     1.80873052 
 437	   437.00000000     0.00000000    -3.66452066    -0.13071036     2.49814608     2.08681670 
 438	   438.00000000     0.00000000    -3.64454442    -0.50757303     2.27482325     2.34398376 
 439	   439.00000000     0.00000000    -3.58580046    -0.88172587     2.02507442     2.57728039 
 440	   440.00000000     0.00000000    -3.48863352    -1.24917968     1.75144783     2.78399582 
 441	   441.00000000     0.00000000    -3.35379893    -1.60598740     1.45676935     2.96169099 
 442	   442.00000000     0.00000000    -3.18245765    -1.94828640     1.14411347     3.10822689 
 443	   443.00000000     0.00000000    -2.97616686    -2.27234013     0.81677157     3.22178987 
 444	   444.00000000     0.00000000    -2.73686632    -2.57457886     0.47821745     3.30091360 
 445	   445.00000000     0.00000000    -2.46686051    -2.85163876     0.13207076     3.34449736 
 446	   446.00000000     0.00000000    -2.16879685    -3.10039926    -0.21794145     3.35182046 
 447	   447.00000000     0.00000000    -1.84564000    -3.31801801    -0.56802459     3.32255268 
 448	   448.00000000     0.00000000    -1.50064262    -3.50196309    -0.91435741     3.25676049 
 449	   449.00000000     0.00000000    -1.13731292    -3.65004225    -1.25313342     3.15490903 
 450	   450.00000000     0.00000000    -0.75937916    -3.76042868    -1.58060241     3.01785968 
 451	   451.00000000     0.00000000    -0.37075161    -3.83168313    -1.89311173     2.84686347 
 452	   452.00000000     0.00000000     0.02451777    -3.86277200    -2.18714667     2.64355002 
 453	   453.00000000     0.00000000     0.42227738    -3.85308127    -2.45936964     2.40991241 
 454	   454.00000000     0.00000000     0.81831945    -3.80242611    -2.70665781     2.14828798 
 455	   455.00000000     0.00000000     1.20842442    -3.71105593    -2.92613845     1.86133521 
 456	   456.00000000     0.00000000     1.58840575    -3.57965485    -3.11522200     1.55200699 
 457	   457.00000000     0.00000000     1.95415472    -3.40933758    -3.27163218     1.22352051 
 458	   458.00000000     0.00000000     2.30168471    -3.20164060    -3.39343287     0.87932402 
 459	   459.00000000     0.00000000     2.62717455    -2.95850893    -3.47905157     0.52306095 
 460	   460.00000000     0.00000000     2.92701032    -2.68227827    -3.52729900     0.15853155 
 461	   461.00000000     0.00000000     3.19782539    -2.37565301    -3.53738470    -0.21034737 
 462	   462.00000000     0.00000000     3.43653797    -2.04168004    -3.50892835    -0.57958422 
 463	   463.00000000     0.00000000     3.64038601    -1.68371877    -3.44196679    -0.94515559 
 464	   464.00000000     0.00000000     3.80695887    -1.30540760    -3.33695647    -1.30304980 
 465	   465.00000000     0.00000000     3.93422549    -0.91062719    -3.19477142    -1.64931060 
 466	   466.00000000     0.00000000     4.02055878    -0.50346083    -3.01669665    -1.98008061 
 467	   467.00000000     0.00000000     4.06475577    -0.08815241    -2.80441699    -2.29164398 
 468	   468.00000000     0.00000000     4.06605350     0.33093762    -2.56000161    -2.58046777 
 469	   469.00000000     0.00000000     4.02414024     0.74937789    -2.28588414    -2.84324170 
 470	   470.00000000     0.00000000     3.93916202     1.16271278    -1.98483877    -3.07691566 
 471	   471.00000000     0.00000000     3.81172436     1.56650973    -1.65995247    -3.27873472 
 472	   472.00000000     0.00000000     3.64288904     1.95640663    -1.31459361    -3.44627119 
 473	   473.00000000     0.00000000     3.43416605     2.32815879    -0.95237727    -3.57745325 
 474	   474.00000000     0.00000000     3.18750069     2.67768498    -0.57712771    -3.67059004 
 475	   475.00000000     0.00000000     2.90525586     3.00111210    -0.19283822    -3.72439270 
 476	   476.00000000     0.00000000     2.59018990     3.29481791     0.19637106    -3.73799120 
 477	   477.00000000     0.00000000     2.24542997     3.55547141     0.58629709    -3.71094679 
 478	   478.00000000     0.00000000     1.87444130     3.78007039     0.97269901    -3.64325975 
 479	   479.00000000     0.00000000     1.48099267     3.96597575     1.35134397    -3.53537257 
 480	   480.00000000     0.00000000     1.06911837     4.11094219     1.71805321    -3.38816821 
 481	   481.00000000     0.00000000     0.64307707     4.21314492     2.06874784    -3.20296364 
 482	   482.00000000     0.00000000     0.20730796     4.27120205     2.39949391    -2.98149860 
 483	   483.00000000     0.00000000    -0.23361524     4.28419247     2.70654617    -2.72591971 
 484	   484.00000000     0.00000000    -0.67503215     4.25166888     2.98639012    -2.43876002 
 485	   485.00000000     0.00000000    -1.11224480     4.17366589     3.23578183    -2.12291424 
 486	   486.00000000     0.00000000    -1.54056745     4.05070303     3.45178513    -1.78160988 
 487	   487.00000000     0.00000000    -1.95537665     3.88378260     3.63180569    -1.41837449 
 488	   488.00000000     0.00000000    -2.35216100     3.67438238     3.77362166    -1.03699959 
 489	   489.00000000     0.00000000    -2.72657001     3.42444318     3.87541046    -0.64150125 
 490	   490.00000000     0.00000000    -3.07446167     3.13635138     3.93577142    -0.23607815 
 491	   491.00000000     0.00000000    -3.39194806     2.81291658     3.95374406     0.17493275 
 492	   492.00000000     0.00000000    -3.67543858     2.45734458     3.92882161     0.58710233 
 493	   493.00000000     0.00000000    -3.92168037     2.07320598     3.86095983     0.99595672 
 494	   494.00000000     0.00000000    -4.12779536     1.66440057     3.75058076     1.39702562 
 495	   495.00000000     0.00000000    -4.29131353     1.23511807     3.59857154     1.78589082 
 496	   496.00000000     0.00000000    -4.41020219     0.78979541     3.40627808     2.15823456 
 497	   497.00000000     0.00000000    -4.48289063     0.33307111     3.17549374     2.50988714 
 498	   498.00000000     0.00000000    -4.50829017    -0.13026279     2.90844314     2.83687328 
 499	   499.00000000     0.00000000    -4.48580904    -0.59531086     2.60776107     3.13545665 
 500	   500.00000000     0.00000000    -4.41536223    -1.05712576     2.27646686     3.40218214 
 501	   501.00000000     0.00000000    -4.29737586    -1.51076069     1.91793437     3.63391546 
 502	   502.00000000     0.00000000    -4.13278616    -1.95132223     1.53585798     3.82787940 
 503	   503.00000000     0.00000000    -3.92303307    -2.37402290     1.13421474     3.98168661 
 504	   504.00000000     0.00000000    -3.67004831    -2.77423304     0.71722331     4.09336834 
 505	   505.00000000     0.00000000    -3.37623816    -3.14753130     0.28929993     4.16139877 
 506	   506.00000000     0.00000000    -3.04446108    -3.48975329    -0.14498813     4.18471486 
 507	   507.00000000     0.00000000    -2.67800027    -3.79703783    -0.58097097     4.16273118 
 508	   508.00000000     0.00000000    -2.28053160    -4.06587029    -1.01392599     4.09534979 
 509	   509.00000000     0.00000000    -1.85608701    -4.29312245    -1.43912878     3.98296477 
 510	   510.00000000     0.00000000    -1.40901396    -4.47608864    -1.85190434     3.82646159 
 511	   511.00000000     0.00000000    -0.94393114    -4.61251753    -2.24767812     3.62721106 
 512	   512.00000000     0.00000000    -0.46568102    -4.70063928    -2.62202643     3.38705798 
 513	   513.00000000     0.00000000     0.02072034    -4.73918780    -2.97072549     3.10830458 
 514	   514.00000000     0.00000000     0.51013563    -4.72741770    -3.28979870     2.79368892 
 515	   515.00000000     0.00000000     0.99736042    -4.66511589    -3.57556157     2.44635834 
 516	   516.00000000     0.00000000     1.47717823    -4.55260745    -3.82466380     2.06983835 
 517	   517.00000000     0.00000000     1.94441618    -4.39075591    -4.03412806     1.66799713 
 518	   518.00000000     0.00000000     2.39400060    -4.18095770    -4.20138502     1.24500610 
 519	   519.00000000     0.00000000     2.82101189    -3.92513089    -4.32430414     0.80529695 
 520	   520.00000000     0.00000000     3.22073818    -3.62569829    -4.40122003     0.35351543 
 521	   521.00000000     0.00000000     3.58872705    -3.28556499    -4.43095388    -0.10552739 
 522	   522.00000000     0.00000000     3.92083496    -2.90809066    -4.41282980    -0.56690609 
 523	   523.00000000     0.00000000     4.21327360    -2.49705671    -4.34668586    -1.02563344 
 524	   524.00000000     0.00000000     4.46265285    -2.05662882    -4.23287959    -1.47671399 
 525	   525.00000000     0.00000000     4.66601970    -1.59131501    -4.07228791    -1.91519818 
 526	   526.00000000     0.00000000     4.82089286    -1.10591980    -3.86630148    -2.33623631 
 527	   527.00000000     0.00000000     4.92529250    -0.60549489    -3.61681335    -2.73513178 
 528	   528.00000000     0.00000000     4.97776480    -0.09528681    -3.32620219    -3.10739319 
 529	   529.00000000     0.00000000     4.97740115     0.41931778    -2.99731002    -3.44878445 
 530	   530.00000000     0.00000000     4.92385158     0.93284879    -2.63341491    -3.75537256 
 531	   531.00000000     0.00000000     4.81733228     1.43981056    -2.23819860    -4.02357247 
 532	   532.00000000     0.00000000     4.65862719     1.93474051    -1.81570964    -4.25018849 
 533	   533.00000000     0.00000000     4.44908349     2.41226773    -1.37032218    -4.43245174 
 534	   534.00000000     0.00000000     4.19060104     2.86717108    -0.90669105    -4.56805329 
 535	   535.00000000     0.00000000     3.88561583     3.29443604    -0.42970337    -4.65517259 
 536	   536.00000000     0.00000000     3.53707754     3.68930976     0.05557265    -4.69250076 
 537	   537.00000000     0.00000000     3.14842158     4.04735364     0.54394128    -4.67925854 
 538	   538.00000000     0.00000000     2.72353558     4.36449303     1.03013456    -4.61520866 
 539	   539.00000000     0.00000000     2.26672090     4.63706323     1.50886886    -4.50066238 
 540	   540.00000000     0.00000000     1.78264946     4.86185151     1.97490192    -4.33648019 
 541	   541.00000000     0.00000000     1.27631626     5.03613458     2.42308995    -4.12406654 
 542	   542.00000000     0.00000000     0.75298811     5.15771102     2.84844405    -3.86535864 
 543	   543.00000000     0.00000000     0.21814919     5.22492843     3.24618534    -3.56280948 
 544	   544.00000000     0.00000000    -0.32255620     5.23670481     3.61179824    -3.21936502 
 545	   545.00000000     0.00000000    -0.86338295     5.19254406     3.94108135    -2.83843599 
 546	   546.00000000     0.00000000    -1.39854590     5.09254522     4.23019517    -2.42386440 
 547	   547.00000000     0.00000000    -1.92228153     4.93740552     4.47570641    -1.97988516 
 548	   548.00000000     0.00000000    -2.42890975     4.72841692     4.67462809    -1.51108311 
 549	   549.00000000     0.00000000    -2.91289529     4.46745638     4.82445523    -1.02234607 
 550	   550.00000000     0.00000000    -3.36890794     4.15696971     4.92319546    -0.51881412 
 551	   551.00000000     0.00000000    -3.79188094     3.79994928     4.96939444    -0.00582590 
 552	   552.00000000     0.00000000    -4.17706710     3.39990566     4.96215553     0.51113772 
 553	   553.00000000     0.00000000    -4.52009170     2.96083361     4.90115367     1.02651185 
 554	   554.00000000     0.00000000    -4.81700195     2.48717255     4.78664310     1.53470721 
 555	   555.00000000     0.00000000    -5.06431208     1.98376207     4.61945891     2.03017036 
 556	   556.00000000     0.00000000    -5.25904391     1.45579283     4.40101233     2.50744408 
 557	   557.00000000     0.00000000    -5.39876213     0.90875336     4.13327974     2.96122709 
 558	   558.00000000     0.00000000    -5.48160410     0.34837330     3.81878545     3.38643256 
 559	   559.00000000     0.00000000    -5.50630365    -0.21943632     3.46057850     3.77824472 
 560	   560.00000000     0.00000000    -5.47220872    -0.78864515     3.06220357     4.13217295 
 561	   561.00000000     0.00000000    -5.37929248    -1.35316729     2.62766632     4.44410276 
 562	   562.00000000     0.00000000    -5.22815787    -1.90692610     2.16139351     4.71034306 
 563	   563.00000000     0.00000000    -5.02003541    -2.44391937     1.66818823     4.92766925 
 564	   564.00000000     0.00000000    -4.75677426    -2.95828409     1.15318078     5.09336151 
 565	   565.00000000     0.00000000    -4.44082664    -3.44436021     0.62177566     5.20523798 
 566	   566.00000000     0.00000000    -4.07522560    -3.89675264     0.07959510     5.26168236 
 567	   567.00000000     0.00000000    -3.66355651    -4.31039088    -0.46758001     5.26166556 
 568	   568.00000000     0.00000000    -3.20992234    -4.68058548    -1.01387151     5.20476119 
 569	   569.00000000     0.00000000    -2.71890327    -5.00308094    -1.55336676     5.09115465 
 570	   570.00000000     0.00000000    -2.19551077    -5.27410419    -2.08018228     4.92164568 
 571	   571.00000000     0.00000000    -1.64513689    -5.49040829    -2.58852757     4.69764430 
 572	   572.00000000     0.00000000    -1.07349904    -5.64931083    -3.07276840     4.42116006 
 573	   573.00000000     0.00000000    -0.48658087    -5.74872647    -3.52748884     4.09478481 
 574	   574.00000000     0.00000000     0.10942995    -5.78719331    -3.94755143     3.72166904 
 575	   575.00000000     0.00000000     0.70820677    -5.76389283    -4.32815475     3.30549192 
 576	   576.00000000     0.00000000     1.30335075    -5.67866299    -4.66488781     2.85042557 
 577	   577.00000000     0.00000000     1.88845898    -5.53200438    -4.95378064     2.36109355 
 578	   578.00000000     0.00000000     2.45719311    -5.32507942    -5.19135040     1.84252433 
 579	   579.00000000     0.00000000     3.00334770    -5.05970431    -5.37464272     1.30009996 
 580	   580.00000000     0.00000000     3.52091762    -4.73833402    -5.50126745     0.73950052 
 581	   581.00000000     0.00000000     4.00416386    -4.36404029    -5.56942876     0.16664501 
 582	   582.00000000     0.00000000     4.44767677    -3.94048286    -5.57794892    -0.41237082 
 583	   583.00000000     0.00000000     4.84643634    -3.47187423    -5.52628563    -0.99133900 
 584	   584.00000000     0.00000000     5.19586865    -2.96293825    -5.41454260    -1.56400557 
 585	   585.00000000     0.00000000     5.49189792    -2.41886290    -5.24347324    -2.12413778 
 586	   586.00000000     0.00000000     5.73099361    -1.84524780    -5.01447734    -2.66559156 
 587	   587.00000000     0.00000000     5.91021193    -1.24804699    -4.72959080    -3.18237854 
 588	   588.00000000     0.00000000     6.02723142    -0.63350745    -4.39146833    -3.66873187 
 589	   589.00000000     0.00000000     6.08038204    -0.00810410    -4.00335941    -4.11917015 
 590	   590.00000000     0.00000000     6.06866749     0.62152812    -3.56907764    -4.52855876 
 591	   591.00000000     0.00000000     5.99178045     1.24866429    -3.09296372    -4.89216783 
 592	   592.00000000     0.00000000     5.85011056     1.86656104    -2.57984253    -5.20572638 
 593	   593.00000000     0.00000000     5.64474492     2.46852878    -2.03497464    -5.46547182 
 594	   594.00000000     0.00000000     5.37746120     3.04800379    -1.46400274    -5.66819435 
 595	   595.00000000     0.00000000     5.05071321     3.59861949    -0.87289359    -5.81127573 
 596	   596.00000000     0.00000000     4.66760917     4.11427606    -0.26787598    -5.89272193 
 597	   597.00000000     0.00000000     4.23188278     4.58920771     0.34462451    -5.91118935 
 598	   598.00000000     0.00000000     3.74785743     5.01804678     0.95805345    -5.86600407 
 599	   599.00000000     0.00000000     3.22040377     5.39588401     1.56579733    -5.75717421 
 600	   600.00000000     0.00000000     2.65489120     5.71832432     2.16125450    -5.58539484 
 601	   601.00000000     0.00000000     2.05713359     5.98153750     2.73790653    -5.35204559 
 602	   602.00000000     0.00000000     1.43332995     6.18230303     3.28938913    -5.05918091 
 603	   603.00000000     0.00000000     0.79000048     6.31804887     3.80956204    -4.70951286 
 604	   604.00000000     0.00000000     0.13391883     6.38688339     4.29257692    -4.30638673 
 605	   605.00000000     0.00000000    -0.52795892     6.38762030     4.73294264    -3.85374970 
 606	   606.00000000     0.00000000    -1.18856766     6.31979613     5.12558719    -3.35611267 
 607	   607.00000000     0.00000000    -1.84080832     6.18368015     5.46591551    -2.81850581 
 608	   608.00000000     0.00000000    -2.47762384     5.98027641     5.74986265    -2.24642812 
 609	   609.00000000     0.00000000    -3.09207520     5.71131792     5.97394152    -1.64579161 
 610	   610.00000000     0.00000000    -3.67741669     5.37925305     6.13528484    -1.02286057 
 611	   611.00000000     0.00000000    -4.22716963     4.98722404     6.23168066    -0.38418661 
 612	   612.00000000     0.00000000    -4.73519372     4.53903801     6.26160112     0.26345988 
 613	   613.00000000     0.00000000    -5.19575525     4.03913056     6.22422398     0.91316115 
 614	   614.00000000     0.00000000    -5.60359139     3.49252248     6.11944674     1.55792561 
 615	   615.00000000     0.00000000    -5.95396991     2.90476972     5.94789312     2.19076268 
 616	   616.00000000     0.00000000    -6.24274356     2.28190747     5.71091169     2.80475824 
 617	   617.00000000     0.00000000    -6.46639853     1.63038857     5.41056673     3.39314975 
 618	   618.00000000     0.00000000    -6.62209654     0.95701703     5.04962126     3.94940029 
 619	   619.00000000     0.00000000    -6.70770984     0.26887744     4.63151245     4.46727078 
 620	   620.00000000     0.00000000    -6.72184889    -0.42673928     4.16031956     4.94088945 
 621	   621.00000000     0.00000000    -6.66388229    -1.12241270     3.64072469     5.36481789 
 622	   622.00000000     0.00000000    -6.53394870    -1.81067174     3.07796678     5.73411292 
 623	   623.00000000     0.00000000    -6.33296058    -2.48407449     2.47778925     6.04438356 
 624	   624.00000000     0.00000000    -6.06259963    -3.13528837     1.84638179     6.29184249 
 625	   625.00000000     0.00000000    -5.72530397    -3.75716960     1.19031698     6.47335137 
 626	   626.00000000     0.00000000    -5.32424706    -4.34284120     0.51648220     6.58645945 
 627	   627.00000000     0.00000000    -4.86330865    -4.88576865    -0.16799225     6.62943515 
 628	   628.00000000     0.00000000    -4.34703786    -5.37983243    -0.85580823     6.60129003 
 629	   629.00000000     0.00000000    -3.78060890    -5.81939650    -1.53957722     6.50179496 
 630	   630.00000000     0.00000000    -3.16976975    -6.19937218    -2.21189928     6.33148823 
 631	   631.00000000     0.00000000    -2.52078426    -6.51527649    -2.86544273     6.09167542 
 632	   632.00000000     0.00000000    -1.84036843    -6.76328444    -3.49302373     5.78442102 
 633	   633.00000000     0.00000000    -1.13562131    -6.94027455    -4.08768479     5.41253182 
 634	   634.00000000     0.00000000    -0.41395136    -7.04386722    -4.64277144     4.97953213 
 635	   635.00000000     0.00000000     0.31700104    -7.07245527    -5.15200621     4.48963109 
 636	   636.00000000     0.00000000     1.04944410    -7.02522650    -5.60955909     3.94768244 
 637	   637.00000000     0.00000000     1.77551727    -6.90217779    -6.01011367     3.35913690 
 638	   638.00000000     0.00000000     2.48737527    -6.70412067    -6.34892825     2.72998791 
 639	   639.00000000     0.00000000     3.17727242    -6.43267810    -6.62189119     2.06671099 
 640	   640.00000000     0.00000000     3.83764660    -6.09027257    -6.82556991     1.37619760 
 641	   641.00000000     0.00000000     4.46120170    -5.68010553    -6.95725286     0.66568387 
 642	   642.00000000     0.00000000     5.04098784    -5.20612825    -7.01498415    -0.05732479 
 643	   643.00000000     0.00000000     5.57047840    -4.67300449    -6.99759013    -0.78513257 
 644	   644.00000000     0.00000000     6.04364306    -4.08606525    -6.90469789    -1.50993481 
 645	   645.00000000     0.00000000     6.45501592    -3.45125598    -6.73674519    -2.22390124 
 646	   646.00000000     0.00000000     6.79975813    -2.77507692    -6.49498171    -2.91926025 
 647	   647.00000000     0.00000000     7.07371413    -2.06451701    -6.18146160    -3.58838299 
 648	   648.00000000     0.00000000     7.27346097    -1.32698210    -5.79902732    -4.22386663 
 649	   649.00000000     0.00000000     7.39635007    -0.57021821    -5.35128478    -4.81861584 
 650	   650.00000000     0.00000000     7.44054101     0.19776939    -4.84257022    -5.36592144 
 651	   651.00000000     0.00000000     7.40502675     0.96880047    -4.27790881    -5.85953559 
